,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_187,454.3,2.2777777777777777,1.1466666666666665,2.2777777777777777,1.1466666666666665,0.5831204703949601,134.22199999999998,120.10999999999997,134.109550448,54,0,-0.03073398623049164,-0.06172035451334157,0.06172035451334157,0.03073398623049164,1.0,1.5,1.9,2.8711457287957725,181.69821324529929,7.397341225498538,6.723614639131599,6.723614639131599,4.863703305156274,3.9426875486055617,3.9426875486055617,2.5270576858082228,2.5270576858082228,1.8078898326815913,1.8078898326815913,1.0694902838028495,1.0694902838028495,-0.78,235.2901527615482,7.328459869848157,3.4037722935552446,1.598288065805947,62.891171577083384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,24.974377382775238,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,0.0,0.0,2.8876851851851857,0.0,8.773796296296297,2.293333333333333,4.3785185185185185,0.0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.811400000000001,45.19800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_188,456.6,2.207175925925926,1.1567592592592593,2.207175925925926,1.1567592592592593,0.5831204703949601,134.22199999999998,120.10999999999997,134.109550448,54,0,-0.030470988556806407,-0.06197457993591865,0.06197457993591865,0.030470988556806407,0.9,1.3,1.6,2.964000093923802,177.9482132452993,7.397341225498538,6.723614639131599,6.723614639131599,4.8805400575618805,3.9486706127492686,3.9486706127492686,2.4758171096315813,2.4758171096315813,1.8801892875255706,1.8801892875255706,1.247321500154146,1.247321500154146,-0.78,238.97589595141258,7.328459869848157,3.4037722935552446,1.3813978449955595,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,24.974377382775238,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,0.0,0.0,2.981481481481482,0.0,8.632592592592593,2.3135185185185185,4.4057407407407405,0.0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.811400000000001,45.19800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_189,445.9,2.2430555555555554,0.766111111111111,2.2430555555555554,0.766111111111111,0.5830950724974511,134.22199999999998,120.10999999999997,134.109550448,54,0,-0.02556439700331706,-0.06245589070299574,0.06245589070299574,0.02556439700331706,1.1,1.7,2.2,2.5872871851548136,174.4896154807834,7.397341225498538,6.671208396324304,6.671208396324304,4.787693700234704,3.827185821959348,3.827185821959348,3.083569555002773,3.083569555002773,1.486775212936868,1.486775212936868,1.085497855454677,1.085497855454677,-0.78,195.6254620163014,7.328459869848157,3.4037722935552446,2.218872016802184,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.179309741689295,17.9021791607844,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,19.410925891078243,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,11.984273114623004,0.0,0.0,44.179309741689295,0.0,0.0,0.0,0.0,0.0,1.4421296296296298,0.766111111111111,10.61037037037037,1.1952777777777777,4.486111111111111,0.0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.8851000000000013,44.98400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_190,454.1,2.2944706632653062,1.1052777777777776,2.2944706632653062,1.1052777777777776,0.5596727748500233,140.26999999999998,120.10999999999997,140.15650064,60,0,-0.04142875124098035,-0.06538220962149477,0.06538220962149477,0.04142875124098035,1.1,1.8,2.4,2.0172372216570547,70.10749561002055,7.234204518682008,7.234204518682008,7.234204518682008,4.931851652578137,4.931851652578136,4.931851652578136,3.6462643699419712,3.6462643699419712,2.690670697680657,2.690670697680657,1.9686140808000383,1.9686140808000383,0.0,251.66716234355823,8.1,4.760330578512397,2.7222222222222223,65.0178989038698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,51.36657298340809,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,1.1052777777777776,0.0,11.93358489229025,2.2944706632653062,0.0,1.0,10,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,3.7569000000000026,46.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_191,447.3,2.2698838655832705,1.3688271604938271,2.2698838655832705,1.3688271604938271,0.4684089279615184,142.286,120.10999999999997,142.172150704,62,0,-0.053306146439862805,-0.06538238322279266,0.06538238322279266,0.053306146439862805,0.5,0.8,1.1,2.6476048489438337,40.0,7.6568542494923815,7.6568542494923815,7.6568542494923815,4.914213562373096,4.914213562373094,4.914213562373094,3.121320343559642,3.121320343559642,1.9571067811865472,1.9571067811865472,1.207106781186547,1.207106781186547,0.0,175.07674799821407,10.0,9.0,8.0,66.02373005739904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46023226883346,4.539767731166541,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4.147000000000004,48.28400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
sample_192,489.1,10.41384975749559,-1.1018995653817083,10.41384975749559,0.23884542705971312,0.5654505806700463,183.271,164.11899999999997,183.13905342791,76,0,0.0668566457297305,-0.54518943868785,0.54518943868785,0.0668566457297305,1.4615384615384615,2.076923076923077,2.4615384615384617,3.827604187433476,172.92909232631843,10.267584713501616,8.636487537236638,8.636487537236638,6.112590865130757,5.0043135054150945,5.0043135054150945,3.5116372338268587,3.5116372338268587,2.367026004581692,2.367026004581692,1.375118110834719,1.375118110834719,-0.79,590.96704302581,12.21,6.696555330218604,5.449030486962771,80.65482499185117,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.10969657468378,17.91183219915667,0.0,5.969305287951849,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,45.95158251401129,0.0,12.152040213667764,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,5.917906046161393,45.95158251401129,12.152040213667764,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,5.573104530069267,12.338727669087403,19.26246486877803,6.4208216229260096,0.0,0.0,20.426410082979746,0.0,0.0,0.0,10.41384975749559,10.41384975749559,0.23884542705971312,-0.6386125283446715,0.0,5.025362339380196,7.7133719135802465,0.0,0.7272727272727273,13,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,1.8989999999999996,52.07000000000004,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_193,531.5,5.578333333333333,0.8691666666666669,5.578333333333333,0.8691666666666669,0.6700363845267112,170.21099999999998,160.13099999999997,170.07316494,64,0,0.1269277489093993,-0.45738459774589524,0.45738459774589524,0.1269277489093993,0.5384615384615384,0.9230769230769231,1.3076923076923077,2.1614757505786617,315.89864866417315,8.932875131431276,7.181750982360123,7.181750982360123,6.449489742783179,4.229615495509782,4.229615495509782,2.7281671317862504,2.7281671317862504,1.722112590735371,1.722112590735371,1.1131559826150588,1.1131559826150588,-1.7599999999999993,1589.7182302135147,7.866895638429664,3.7642110484220974,2.089799938442597,77.60204255506788,4.736862953800049,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,60.6636706846161,0.0,4.736862953800049,5.578333333333333,0.0,0.0,0.0,0.0,1.7383333333333337,19.516666666666666,0.0,0.0,0.0,0.0,13,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,2,3.478900000000001,52.958000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_194,575.1,3.303888888888889,1.1191666666666669,3.303888888888889,1.1191666666666669,0.7258030102508874,169.227,158.13899999999998,169.089149352,64,0,0.038370136695393395,-0.3555271921456535,0.3555271921456535,0.038370136695393395,0.5384615384615384,0.9230769230769231,1.3076923076923077,2.1614757505786617,315.89864866417315,8.932875131431276,7.27350269189626,7.27350269189626,6.449489742783179,4.321367205045919,4.321367205045919,2.857050807568879,2.857050807568879,1.836253271292093,1.836253271292093,1.2096390384386815,1.2096390384386815,-1.7599999999999993,1589.7182302135147,7.866895638429664,3.7642110484220974,2.089799938442597,78.03835950916904,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,11.374772549367124,0.0,0.0,11.374772549367124,0.0,0.0,0.0,0.0,5.316788604006331,60.6636706846161,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,11.374772549367124,0.0,0.0,60.6636706846161,5.316788604006331,0.0,0.0,0.0,0.0,3.303888888888889,2.238333333333334,0.0,20.29111111111111,0.0,0.0,0.0,0.0,13,1,1,0,0,0,2,0,2,1,1,1,2,0,0,0,2,3.430200000000001,56.16670000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_195,567.1,11.544212490551775,-0.508191609977324,11.544212490551775,0.23870370370370386,0.7313625096648502,222.23999999999995,208.12799999999996,222.089208928,86,0,0.33849587273304266,-0.46237242193829203,0.46237242193829203,0.33849587273304266,0.9375,1.3125,1.625,2.9975148158911993,347.3600796599688,11.966255326250886,9.356607800987051,9.356607800987051,7.701907262607798,5.135410681680073,5.135410681680073,2.986524142897679,2.986524142897679,1.9177556725224845,1.9177556725224845,1.256806359818137,1.256806359818137,-1.8399999999999999,3922.2090999066277,12.230621468926552,5.900534456325564,2.823480898816076,94.17119046497793,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,12.13273413692322,25.980208536304467,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,0.0,0.0,13.847474399381248,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,0.0,34.56345175091888,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.938610575903699,9.589074368143644,0.0,24.340666912419827,0.0,0.0,0.0,38.112942673227685,0.0,0.0,9.473725907600098,9.700359504913077,0.0,23.08842498110355,0.0,0.4774074074074077,-1.0163832199546476,6.442908163265306,0.0,3.973949829931973,0.0,0.3333333333333333,16,0,4,0,0,0,1,0,1,4,0,4,4,0,0,0,1,2.04,58.35500000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_196,476.3,2.314814814814815,0.6423148148148147,2.314814814814815,0.6423148148148147,0.6177029195197432,162.27599999999995,144.13199999999998,162.140850576,66,0,-0.02187211213655896,-0.06169969746112259,0.06169969746112259,0.02187211213655896,0.8333333333333334,1.25,1.5833333333333333,2.9584219096421194,222.72015243201014,9.137828201504695,8.464101615137755,8.464101615137755,5.6090609052806215,4.708118550994048,4.708118550994048,3.9795220671191185,3.9795220671191185,2.244016935856293,2.244016935856293,1.2772433920425887,1.2772433920425887,-0.78,472.11168662963706,9.309126559714795,3.7504504585397527,2.1009139360681814,75.6210558058766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.96041707260893,22.96271507571678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.65766387447927,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,11.126902983393991,0.0,0.0,51.96041707260893,0.0,0.0,0.0,0.0,0.0,2.8911111111111114,1.2846296296296296,8.882037037037037,0.0,8.942222222222222,0.0,0.5,12,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,3.9334000000000024,54.62000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_197,486.5,3.7189927354091314,1.2033333333333334,3.7189927354091314,1.2033333333333334,0.34551355016017615,168.32399999999998,144.13199999999998,168.187800768,72,0,-0.0353412931099218,-0.10308297893627165,0.10308297893627165,0.0353412931099218,0.8333333333333334,1.3333333333333333,1.8333333333333333,2.76676462623148,84.03910001730776,9.071067811865477,8.648418081055102,8.648418081055102,5.914213562373096,5.523603362114272,5.523603362114272,3.552224003342541,3.552224003342541,2.261801681057136,2.261801681057136,1.4225586110779966,1.4225586110779966,-0.26,488.92509398668415,11.74,10.74,9.739999999999998,78.064011254008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,57.94550866700658,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.787394606334104,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51306784345204,5.986932156547957,0.0,0.8333333333333334,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4.703200000000004,57.42400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
sample_198,489.5,2.279016096988229,1.3708677685950414,2.279016096988229,1.3708677685950414,0.43046430405249847,170.33999999999997,144.13199999999998,170.203450832,74,0,-0.05330597417108836,-0.06538238322279266,0.06538238322279266,0.05330597417108836,0.4166666666666667,0.6666666666666666,0.9166666666666666,2.72724281291869,56.43856189774725,9.071067811865477,9.071067811865477,9.071067811865477,5.914213562373096,5.914213562373094,5.914213562373094,3.828427124746189,3.828427124746189,2.457106781186547,2.457106781186547,1.5606601717798205,1.5606601717798205,0.0,488.92509398668415,12.0,11.0,10.0,78.75361428619225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.20821622926012,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.441967806023545,4.558032193976458,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4.9272000000000045,57.51800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
sample_199,498.9,5.526780045351474,0.9782986111111112,5.526780045351474,0.9782986111111112,0.4653665969185806,186.33899999999994,160.13099999999997,186.198365452,80,0,0.04655339638652608,-0.38145244885666496,0.38145244885666496,0.04655339638652608,0.6153846153846154,1.0769230769230769,1.4615384615384615,2.7581498184332935,71.19366193720087,9.778174593052025,9.47931610232934,9.47931610232934,6.414213562373096,5.99156383156272,5.99156383156272,3.733692779255436,3.733692779255436,2.2844570503761727,2.2844570503761727,1.3638637536731024,1.3638637536731024,-0.04,812.7027727261354,12.960000000000003,11.96,11.960000000000003,83.86715951569911,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,12.841643245852019,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,65.21404738278933,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,65.21404738278933,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.213763929025836,51.36657298340809,0.0,0.0,13.847474399381248,4.736862953800049,5.526780045351474,0.0,0.0,0.0,0.0,0.0,0.0,10.533278747066625,6.4399412075819,0.0,1.0,13,0,1,0,0,0,0,0,0,1,0,1,10,0,0,0,0,4.163600000000003,59.10300000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
sample_200,537.4,2.1597222222222223,1.0294444444444444,2.1597222222222223,1.0294444444444444,0.6452001853099995,168.239,156.14299999999997,168.093900384,64,0,-0.002577562398651189,-0.06224836070985519,0.06224836070985519,0.002577562398651189,0.5384615384615384,0.9230769230769231,1.3076923076923077,2.1614757505786617,310.81248233699284,8.932875131431276,7.480609473082808,7.480609473082808,6.449489742783179,4.528473986232467,4.528473986232467,3.147973814603615,3.147973814603615,2.0938976146188413,2.0938976146188413,1.427425663142413,1.427425663142413,-1.5599999999999996,1589.7182302135147,8.057239275855297,3.902562753362507,2.1870744067645087,78.8534394399576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,17.54772460632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,11.126902983393991,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,11.126902983393991,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,2.7383333333333337,0.0,21.065555555555555,1.0294444444444444,0.0,0.0,0.07692307692307693,13,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,3.277400000000002,55.69000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
